## Tue Apr 25 21:50:11 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9nn30syv --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9nn30syv --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_9nn30syv/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_205851119.1	1188233.MAU_6380	7.77e-25	92.8	COG0230@1|root,COG0230@2|Bacteria,3WU02@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL34 family	rpmH	-	-	ko:K02914	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L34
WP_205851120.1	1188236.MARG_2650	8.3e-61	188.0	COG0594@1|root,COG0594@2|Bacteria,3WTPS@544448|Tenericutes	544448|Tenericutes	J	RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	rnpA	-	3.1.26.5	ko:K03536	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Ribonuclease_P
WP_205851121.1	1188236.MARG_2660	0.0	894.0	COG0706@1|root,COG0706@2|Bacteria,3WSXV@544448|Tenericutes	544448|Tenericutes	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins. Aids folding of multispanning membrane proteins (By similarity)	yidC	-	-	ko:K03217	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	60KD_IMP
WP_205851123.1	1188236.MARG_2680	3.01e-212	589.0	COG1488@1|root,COG1488@2|Bacteria,3WSVB@544448|Tenericutes	544448|Tenericutes	H	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	pncB	-	6.3.4.21	ko:K00763	ko00760,ko01100,map00760,map01100	-	R01724	RC00033	ko00000,ko00001,ko01000	-	-	-	NAPRTase,QRPTase_C,QRPTase_N
WP_205851124.1	1188234.MALK_3550	2.05e-91	274.0	29ZMM@1|root,30MN6@2|Bacteria,3WTFK@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205851130.1	1188234.MALK_3610	1.43e-69	213.0	COG0698@1|root,COG0698@2|Bacteria,3WTG9@544448|Tenericutes	544448|Tenericutes	G	Ribose 5-phosphate isomerase	rpiB	GO:0003674,GO:0003824,GO:0004751,GO:0006081,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009052,GO:0009117,GO:0009987,GO:0016853,GO:0016860,GO:0016861,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0046483,GO:0046496,GO:0051156,GO:0051186,GO:0055086,GO:0071704,GO:0072524,GO:1901135,GO:1901360,GO:1901564	5.3.1.26,5.3.1.6	ko:K01808,ko:K01819	ko00030,ko00051,ko00052,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00051,map00052,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01056,R03240,R09030	RC00376,RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	LacAB_rpiB
WP_205851133.1	1188236.MARG_2780	9.71e-69	209.0	COG0292@1|root,COG0292@2|Bacteria,3WTQH@544448|Tenericutes	544448|Tenericutes	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	-	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Rho_N,Ribosomal_L20
WP_205851137.1	1188236.MARG_2850	7.86e-148	426.0	COG0515@1|root,COG0515@2|Bacteria,3WT4P@544448|Tenericutes	544448|Tenericutes	KLT	serine threonine protein kinase	pknB	-	2.7.11.1	ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	Pkinase
WP_205851138.1	1188236.MARG_2860	2.15e-123	357.0	COG0631@1|root,COG0631@2|Bacteria,3WTHH@544448|Tenericutes	544448|Tenericutes	T	phosphatase	prpC	-	3.1.3.16	ko:K20074	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	PP2C,PP2C_2
WP_205851139.1	1188236.MARG_2870	4.25e-103	303.0	COG0194@1|root,COG0194@2|Bacteria,3WTI6@544448|Tenericutes	544448|Tenericutes	F	Essential for recycling GMP and indirectly, cGMP	gmk	-	2.7.4.8	ko:K00942	ko00230,ko01100,map00230,map01100	M00050	R00332,R02090	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Guanylate_kin
WP_205851142.1	1188236.MARG_2900	1.39e-132	384.0	COG0223@1|root,COG0223@2|Bacteria,3WSZ7@544448|Tenericutes	544448|Tenericutes	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	fmt	-	2.1.2.9	ko:K00604	ko00670,ko00970,map00670,map00970	-	R03940	RC00026,RC00165	ko00000,ko00001,ko01000	-	-	-	Formyl_trans_C,Formyl_trans_N
WP_205851145.1	1188236.MARG_2930	5.16e-271	748.0	COG0260@1|root,COG0260@2|Bacteria,3WSXR@544448|Tenericutes	544448|Tenericutes	E	Belongs to the peptidase M17 family	pepA	-	3.4.11.1	ko:K01255	ko00480,ko01100,map00480,map01100	-	R00899,R04951	RC00096,RC00141	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_M17
WP_205851150.1	1188236.MARG_2990	6.92e-98	288.0	COG3557@1|root,COG3557@2|Bacteria,3WTPJ@544448|Tenericutes	544448|Tenericutes	J	domain protein associated with RNAses G and E	-	-	-	ko:K07586	-	-	-	-	ko00000	-	-	-	DUF402
WP_205851152.1	1188236.MARG_3010	0.0	1103.0	COG0465@1|root,COG0465@2|Bacteria,3WSUZ@544448|Tenericutes	544448|Tenericutes	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	ftsH	-	-	ko:K03798	-	M00742	-	-	ko00000,ko00002,ko01000,ko01002,ko03110	-	-	-	AAA,Peptidase_M41
WP_205851154.1	1188236.MARG_3030	1.22e-100	295.0	COG0193@1|root,COG0193@2|Bacteria,3WT8R@544448|Tenericutes	544448|Tenericutes	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	-	3.1.1.29	ko:K01056	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	Pept_tRNA_hydro
WP_205851157.1	496833.MBIO_0192	2.29e-113	338.0	COG0338@1|root,COG0338@2|Bacteria,3WSZE@544448|Tenericutes	544448|Tenericutes	H	Site-specific DNA-methyltransferase (adenine-specific)	dam	-	2.1.1.72	ko:K06223	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko02048,ko03032,ko03400	-	-	-	DpnII,HTH_3,MethyltransfD12
WP_205851179.1	1188234.MALK_4080	2.93e-266	733.0	COG0112@1|root,COG0112@2|Bacteria,3WSZW@544448|Tenericutes	544448|Tenericutes	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism	glyA	-	2.1.2.1	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523	M00140,M00141,M00346,M00532	R00945,R09099	RC00022,RC00112,RC01583,RC02958	ko00000,ko00001,ko00002,ko01000	-	-	-	SHMT
WP_205851180.1	1188236.MARG_3610	2e-59	189.0	29ZP7@1|root,30MPW@2|Bacteria,3WTHX@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205851182.1	1188236.MARG_3640	4.22e-60	185.0	COG3309@1|root,COG3309@2|Bacteria,3WTN2@544448|Tenericutes	544448|Tenericutes	S	CRISPR associated protein Cas2	vapD	-	-	-	-	-	-	-	-	-	-	-	CRISPR_Cas2
WP_205851187.1	1188236.MARG_3690	5.97e-80	259.0	29ZIJ@1|root,30MIP@2|Bacteria,3WT8E@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205851202.1	1188233.MAU_0200	2.11e-64	199.0	COG0822@1|root,COG0822@2|Bacteria,3WTKH@544448|Tenericutes	544448|Tenericutes	C	NifU-like N terminal domain	nifU	-	-	ko:K04488	-	-	-	-	ko00000	-	-	-	NifU_N
WP_205851204.1	1188236.MARG_3910	1.23e-118	345.0	COG1189@1|root,COG1189@2|Bacteria,3WTMF@544448|Tenericutes	544448|Tenericutes	J	FtsJ-like methyltransferase	yqxC	-	2.1.1.226,2.1.1.227	ko:K06442	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	FtsJ,S4
WP_205851205.1	1188233.MAU_0230	1.39e-60	190.0	COG0781@1|root,COG0781@2|Bacteria,3WTVU@544448|Tenericutes	544448|Tenericutes	K	COG0781 Transcription termination factor	nusB	-	-	ko:K03625	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	NusB
WP_205851206.1	1188236.MARG_3930	1.72e-160	453.0	COG1692@1|root,COG1692@2|Bacteria,3WT0D@544448|Tenericutes	544448|Tenericutes	S	YmdB-like protein	ymdB	-	-	ko:K09769	-	-	-	-	ko00000	-	-	-	YmdB
WP_205851207.1	1188234.MALK_4890	4.57e-195	546.0	COG0468@1|root,COG0468@2|Bacteria,3WSYY@544448|Tenericutes	544448|Tenericutes	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage	recA	-	-	ko:K03553	ko03440,map03440	M00729	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	RecA
WP_205851212.1	1188236.MARG_3990	8.32e-55	172.0	COG0238@1|root,COG0238@2|Bacteria,3WTWD@544448|Tenericutes	544448|Tenericutes	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	-	-	ko:K02963	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S18
WP_205851213.1	1188236.MARG_4000	5.81e-63	197.0	COG0629@1|root,COG0629@2|Bacteria,3WTZQ@544448|Tenericutes	544448|Tenericutes	L	Single-stranded DNA-binding protein	ssb	-	-	ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440	-	-	-	ko00000,ko00001,ko03029,ko03032,ko03400	-	-	-	SSB
WP_205851217.1	1188236.MARG_4040	9.17e-124	355.0	COG0035@1|root,COG0035@2|Bacteria,3WSZU@544448|Tenericutes	544448|Tenericutes	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate	upp	-	2.4.2.9	ko:K00761	ko00240,ko01100,map00240,map01100	-	R00966	RC00063	ko00000,ko00001,ko01000	-	-	-	UPRTase
WP_205851218.1	1188236.MARG_4050	6.24e-139	394.0	COG0274@1|root,COG0274@2|Bacteria,3WT0B@544448|Tenericutes	544448|Tenericutes	F	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate	deoC	-	4.1.2.4	ko:K01619	ko00030,map00030	-	R01066	RC00436,RC00437	ko00000,ko00001,ko01000	-	-	-	DeoC
WP_205851222.1	1188236.MARG_4100	7.43e-271	753.0	COG0168@1|root,COG0168@2|Bacteria,3WT0E@544448|Tenericutes	544448|Tenericutes	P	Potassium uptake protein	ktrB	-	-	ko:K03498	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkH
WP_205851223.1	1188236.MARG_4110	3.38e-125	361.0	COG0569@1|root,COG0569@2|Bacteria,3WSW5@544448|Tenericutes	544448|Tenericutes	C	potassium uptake protein	ktrA	-	-	ko:K03499	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkA_C,TrkA_N
WP_205851225.1	1188236.MARG_4130	8.67e-43	142.0	COG0736@1|root,COG0736@2|Bacteria,3WTVK@544448|Tenericutes	544448|Tenericutes	H	Belongs to the P-Pant transferase superfamily	acpS	-	2.7.8.7	ko:K00997	ko00770,map00770	-	R01625	RC00002	ko00000,ko00001,ko01000	-	-	-	ACPS
WP_205851228.1	1188236.MARG_4160	4.56e-123	353.0	COG1386@1|root,COG1386@2|Bacteria,3WT47@544448|Tenericutes	544448|Tenericutes	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
WP_205851230.1	347256.MHO_0430	3.28e-26	100.0	29ZUW@1|root,30MW0@2|Bacteria,3WTUX@544448|Tenericutes	544448|Tenericutes	H	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatC	-	6.3.5.6,6.3.5.7	ko:K02435	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Glu-tRNAGln
WP_205851231.1	1188236.MARG_4190	7.55e-232	648.0	COG0154@1|root,COG0154@2|Bacteria,3WT0C@544448|Tenericutes	544448|Tenericutes	J	amidotransferase, A subunit	gatA	-	6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Amidase
WP_205851233.1	1188236.MARG_4220	9.9e-196	548.0	2BWUG@1|root,33T91@2|Bacteria,3WSY7@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ECF-ribofla_trS
WP_205851234.1	1037410.MCSF7_02851	1.2e-124	371.0	COG1284@1|root,COG1284@2|Bacteria,3WT7X@544448|Tenericutes	544448|Tenericutes	S	Uncharacterized protein conserved in bacteria (DUF2179)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
WP_205851237.1	1188236.MARG_4260	1.37e-104	313.0	COG3611@1|root,COG3611@2|Bacteria,3WT3T@544448|Tenericutes	544448|Tenericutes	L	Membrane attachment protein	-	-	-	ko:K03346	-	-	-	-	ko00000,ko03032	-	-	-	DnaB_2
WP_205851238.1	1188234.MALK_5420	7.69e-78	246.0	29ZJP@1|root,30MJX@2|Bacteria,3WTB7@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205851246.1	1188234.MALK_2680	2.6e-43	143.0	COG2740@1|root,COG2740@2|Bacteria,3WTTN@544448|Tenericutes	544448|Tenericutes	K	Protein of unknown function (DUF448)	-	-	-	ko:K07742	-	-	-	-	ko00000	-	-	-	DUF448
WP_205851258.1	1188234.MALK_0130	1e-91	269.0	COG0102@1|root,COG0102@2|Bacteria,3WTDG@544448|Tenericutes	544448|Tenericutes	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly	rplM	-	-	ko:K02871	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L13
WP_205851259.1	1188236.MARG_0300	1.3e-72	219.0	COG0103@1|root,COG0103@2|Bacteria,3WTKX@544448|Tenericutes	544448|Tenericutes	J	Belongs to the universal ribosomal protein uS9 family	rpsI	-	-	ko:K02996	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S9
WP_205851260.1	1188234.MALK_0170	2.93e-51	162.0	COG0184@1|root,COG0184@2|Bacteria,3WTV2@544448|Tenericutes	544448|Tenericutes	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	rpsO	-	-	ko:K02956	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S15
WP_205851262.1	243272.MARTH_orf364	1.43e-101	296.0	COG0219@1|root,COG0219@2|Bacteria,3WT7U@544448|Tenericutes	544448|Tenericutes	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. TrmL subfamily	cspR	-	2.1.1.207	ko:K03216	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
WP_205851263.1	1188236.MARG_0360	6.19e-146	417.0	COG1161@1|root,COG1161@2|Bacteria,3WSWF@544448|Tenericutes	544448|Tenericutes	S	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity	rbgA	-	-	ko:K14540	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1
WP_205851270.1	1188234.MALK_0240	1.27e-246	691.0	COG0568@1|root,COG0568@2|Bacteria,3WSV5@544448|Tenericutes	544448|Tenericutes	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	rpoD	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4
WP_205851271.1	1188234.MALK_0250	5.41e-161	455.0	COG0648@1|root,COG0648@2|Bacteria,3WSYK@544448|Tenericutes	544448|Tenericutes	L	Endonuclease IV plays a role in DNA repair. It cleaves phosphodiester bonds at apurinic or apyrimidinic sites (AP sites) to produce new 5'-ends that are base-free deoxyribose 5-phosphate residues. It preferentially attacks modified AP sites created by bleomycin and neocarzinostatin	nfo	-	3.1.21.2	ko:K01151	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AP_endonuc_2
WP_205851273.1	1188236.MARG_0470	7.22e-211	587.0	COG0006@1|root,COG0006@2|Bacteria,3WSXU@544448|Tenericutes	544448|Tenericutes	E	XAA-PRO aminopeptidase	pepP	-	3.4.11.9,3.4.13.9	ko:K01262,ko:K01271	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Creatinase_N,Peptidase_M24
WP_205851274.1	347256.MHO_2110	7.83e-28	100.0	COG0267@1|root,COG0267@2|Bacteria,3WTX8@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
WP_205851275.1	1188236.MARG_0490	2.54e-117	346.0	COG0558@1|root,COG0558@2|Bacteria,3WTR9@544448|Tenericutes	544448|Tenericutes	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA	-	2.7.8.5	ko:K00995	ko00564,ko01100,map00564,map01100	-	R01801	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000	-	-	-	CDP-OH_P_transf
WP_205851276.1	243272.MARTH_orf333	3.89e-40	140.0	2BKFR@1|root,32EWJ@2|Bacteria,3WTYH@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205851278.1	1188236.MARG_0530	2.36e-143	407.0	COG0217@1|root,COG0217@2|Bacteria,3WT6S@544448|Tenericutes	544448|Tenericutes	K	transcriptional regulatory protein	-	-	-	-	-	-	-	-	-	-	-	-	Transcrip_reg
WP_205851282.1	1188236.MARG_0570	3.71e-174	491.0	COG0619@1|root,COG0619@2|Bacteria,3WT0Y@544448|Tenericutes	544448|Tenericutes	P	COG0619 ABC-type cobalt transport system, permease component CbiQ and related transporters	cbiQ	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
WP_205851283.1	1188236.MARG_0580	1.45e-179	507.0	COG1122@1|root,COG1122@2|Bacteria,3WSX1@544448|Tenericutes	544448|Tenericutes	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	cbiO2	-	-	ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_205851284.1	1188236.MARG_0590	1.6e-162	458.0	COG1122@1|root,COG1122@2|Bacteria,3WSWM@544448|Tenericutes	544448|Tenericutes	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	cbiO1	-	-	ko:K16786	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_205851286.1	1188236.MARG_0610	7.79e-102	298.0	COG0634@1|root,COG0634@2|Bacteria,3WTD5@544448|Tenericutes	544448|Tenericutes	F	Belongs to the purine pyrimidine phosphoribosyltransferase family	hpt	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.4.2.8	ko:K00760	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	-	R00190,R01132,R01229,R02142,R08237,R08238,R08245	RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	Pribosyltran
WP_205851289.1	1188234.MALK_0420	8.04e-29	103.0	29ZY5@1|root,30MZP@2|Bacteria,3WU06@544448|Tenericutes	544448|Tenericutes	S	Uncharacterized protein conserved in bacteria (DUF2188)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2188
WP_205851290.1	1188236.MARG_0660	2.65e-82	245.0	COG0691@1|root,COG0691@2|Bacteria,3WTFX@544448|Tenericutes	544448|Tenericutes	J	Required for rescue of stalled ribosomes mediated by trans-translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene	smpB	-	-	ko:K03664	-	-	-	-	ko00000	-	-	-	SmpB
WP_205851292.1	1188236.MARG_0680	2.39e-37	127.0	29ZVB@1|root,30MWH@2|Bacteria,3WTVT@544448|Tenericutes	544448|Tenericutes	U	Preprotein translocase SecG subunit	secG	-	-	ko:K03075	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	SecG
WP_205851294.1	1188234.MALK_0470	3.89e-223	624.0	COG0124@1|root,COG0124@2|Bacteria,3WSVQ@544448|Tenericutes	544448|Tenericutes	J	histidyl-tRNA synthetase	hisS	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_His
WP_205851295.1	1188236.MARG_0710	0.0	1036.0	COG0342@1|root,COG0342@2|Bacteria,3WSV4@544448|Tenericutes	544448|Tenericutes	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secD	-	-	ko:K12257	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	2.A.6.4	-	-	SecD_SecF,Sec_GG
WP_205851299.1	1188234.MALK_0520	2.25e-31	117.0	2B5WA@1|root,31YS6@2|Bacteria,3WTXA@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205851301.1	1188234.MALK_0540	1.47e-99	297.0	COG0171@1|root,COG0171@2|Bacteria,3WT62@544448|Tenericutes	544448|Tenericutes	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses ammonia as a nitrogen source	nadE	-	6.3.1.5	ko:K01916	ko00760,ko01100,map00760,map01100	M00115	R00189	RC00100	ko00000,ko00001,ko00002,ko01000	-	-	-	NAD_synthase
WP_205851302.1	1188236.MARG_0770	8.46e-113	325.0	COG0231@1|root,COG0231@2|Bacteria,3WTAR@544448|Tenericutes	544448|Tenericutes	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	-	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C
WP_205851303.1	1188234.MALK_0560	1.47e-37	129.0	29ZXE@1|root,30MYX@2|Bacteria,3WTZ2@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205851305.1	1188236.MARG_0800	1.86e-126	364.0	COG1187@1|root,COG1187@2|Bacteria,3WT43@544448|Tenericutes	544448|Tenericutes	J	Belongs to the pseudouridine synthase RsuA family	rluB	-	5.4.99.19,5.4.99.21,5.4.99.22	ko:K06178,ko:K06182,ko:K06183	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_205851309.1	1188236.MARG_0840	4.14e-23	90.5	29ZZN@1|root,30N1H@2|Bacteria,3WU2Q@544448|Tenericutes	544448|Tenericutes	Q	Phosphopantetheine attachment site	-	-	-	-	-	-	-	-	-	-	-	-	PP-binding
WP_205851319.1	1188236.MARG_0960	7.01e-50	159.0	COG0776@1|root,COG0776@2|Bacteria,3WTSD@544448|Tenericutes	544448|Tenericutes	L	Bacterial DNA-binding protein	hup	-	-	ko:K03530	-	-	-	-	ko00000,ko03032,ko03036,ko03400	-	-	-	Bac_DNA_binding
