## Tue Apr 25 22:14:35 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_y3rlhlw3 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_y3rlhlw3 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_y3rlhlw3/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_205842503.1	267748.MMOB3720	6.32e-100	300.0	COG0266@1|root,COG0266@2|Bacteria,3WT57@544448|Tenericutes	544448|Tenericutes	L	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates	mutM	-	3.2.2.23,4.2.99.18	ko:K10563	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	CoaE,Fapy_DNA_glyco,H2TH,zf-FPG_IleRS
WP_205842506.1	1188241.UDIV_1420	3.12e-100	299.0	COG1131@1|root,COG1131@2|Bacteria,3WT59@544448|Tenericutes	544448|Tenericutes	V	abc transporter atp-binding protein	bcrA	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_205842508.1	1118964.MOS_024	3.35e-145	440.0	COG1277@1|root,COG1277@2|Bacteria,3WT28@544448|Tenericutes	544448|Tenericutes	S	ABC-type transport system involved in multi-copper enzyme maturation permease component	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_2
WP_205842510.1	1188234.MALK_2840	1.81e-109	326.0	COG1136@1|root,COG1136@2|Bacteria,3WSX2@544448|Tenericutes	544448|Tenericutes	V	abc transporter atp-binding protein	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_205842515.1	1034808.GIG_01458	2.35e-77	236.0	COG0080@1|root,COG0080@2|Bacteria,3WTDP@544448|Tenericutes	544448|Tenericutes	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors	rplK	-	-	ko:K02867	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L11,Ribosomal_L11_N
WP_205842518.1	1129369.MYM_0338	0.0	958.0	COG0187@1|root,COG0187@2|Bacteria,3WSVJ@544448|Tenericutes	544448|Tenericutes	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
WP_205842526.1	272635.MYPU_4070	9.83e-65	205.0	COG1624@1|root,COG1624@2|Bacteria,3WTA6@544448|Tenericutes	544448|Tenericutes	S	Catalyzes the condensation of 2 ATP molecules into cyclic di-AMP (c-di-AMP), a second messenger used to regulate differing processes in different bacteria	dacA	-	2.7.7.85	ko:K18672	-	-	-	-	ko00000,ko01000	-	-	-	DisA_N
WP_205842531.1	1034808.GIG_02843	1.37e-189	537.0	COG0126@1|root,COG0126@2|Bacteria,3WSUW@544448|Tenericutes	544448|Tenericutes	F	belongs to the phosphoglycerate kinase family	pgk	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.7.2.3	ko:K00927	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01512	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGK
WP_205842533.1	1188241.UDIV_0150	4.03e-107	349.0	2BXM9@1|root,3455W@2|Bacteria,3WT5M@544448|Tenericutes	544448|Tenericutes	S	Putative peptidase (DUF31)	-	-	-	-	-	-	-	-	-	-	-	-	DUF31
WP_205842535.1	1246955.MCYN_0009	7.93e-132	384.0	COG0533@1|root,COG0533@2|Bacteria,3WSXH@544448|Tenericutes	544448|Tenericutes	J	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction	gcp	-	2.3.1.234	ko:K01409	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko03016	-	-	-	Peptidase_M22
WP_205842539.1	272635.MYPU_1050	1.75e-158	455.0	COG0216@1|root,COG0216@2|Bacteria,3WSVU@544448|Tenericutes	544448|Tenericutes	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	prfA	-	-	ko:K02835	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
WP_205842541.1	1188236.MARG_0880	2e-74	233.0	COG2890@1|root,COG2890@2|Bacteria,3WTXX@544448|Tenericutes	544448|Tenericutes	J	Belongs to the protein N5-glutamine methyltransferase family	hemK	-	2.1.1.297,2.7.7.87	ko:K02493,ko:K07566	-	-	R10463,R10806	RC00003,RC00745,RC03279	ko00000,ko01000,ko03009,ko03012,ko03016	-	-	-	MTS,Methyltransf_31
WP_205842543.1	1408415.JHXL01000001_gene627	1.76e-27	114.0	COG0732@1|root,COG0732@2|Bacteria,3WTJD@544448|Tenericutes	544448|Tenericutes	V	type I restriction modification DNA specificity domain	-	-	3.1.21.3	ko:K01154	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	Methylase_S
WP_205842551.1	641524.ADICYQ_5359	1.48e-33	130.0	COG0732@1|root,COG0732@2|Bacteria,4NQZY@976|Bacteroidetes,47RQ2@768503|Cytophagia	976|Bacteroidetes	V	Type I restriction modification DNA specificity domain	-	-	3.1.21.3	ko:K01154	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	Methylase_S
WP_205842553.1	665952.HMPREF1015_02702	1.55e-160	471.0	COG0286@1|root,COG0286@2|Bacteria,1TPGZ@1239|Firmicutes,4HA1J@91061|Bacilli,1ZBCV@1386|Bacillus	91061|Bacilli	V	Type I restriction-modification system	hsdM	-	2.1.1.72	ko:K03427	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HsdM_N,N6_Mtase
WP_205842555.1	97138.C820_02054	1.67e-157	489.0	COG0610@1|root,COG0610@2|Bacteria,1TP7S@1239|Firmicutes,248A6@186801|Clostridia,36F2Y@31979|Clostridiaceae	186801|Clostridia	L	Subunit R is required for both nuclease and ATPase activities, but not for modification	hsdR	-	3.1.21.3	ko:K01153	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	DUF3387,HSDR_N,ResIII
WP_205842559.1	272635.MYPU_6430	2.27e-45	156.0	COG2188@1|root,31YF7@2|Bacteria,3WTF1@544448|Tenericutes	544448|Tenericutes	K	Bacterial regulatory proteins, gntR family	-	-	-	-	-	-	-	-	-	-	-	-	GntR
WP_205842565.1	45361.MCJ_005930	6.1e-115	357.0	2BM8S@1|root,32FSH@2|Bacteria,3WT7S@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205842567.1	1118964.MOS_725	1.81e-43	144.0	COG0537@1|root,COG0537@2|Bacteria,3WTPI@544448|Tenericutes	544448|Tenericutes	FG	COG0537 Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	hit	-	-	ko:K02503	-	-	-	-	ko00000,ko04147	-	-	-	HIT
WP_205842576.1	1246955.MCYN_0258	2.42e-75	240.0	2B5QE@1|root,31YJZ@2|Bacteria,3WTMZ@544448|Tenericutes	544448|Tenericutes	S	Integral membrane protein (intg_mem_TP0381)	-	-	-	-	-	-	-	-	-	-	-	-	Intg_mem_TP0381
WP_205842591.1	1118964.MOS_303	6.28e-123	355.0	COG0081@1|root,COG0081@2|Bacteria,3WSV7@544448|Tenericutes	544448|Tenericutes	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release	rplA	-	-	ko:K02863	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L1
WP_205842594.1	1118964.MOS_250	2.41e-20	86.3	2B604@1|root,31YWD@2|Bacteria,3WU2Z@544448|Tenericutes	544448|Tenericutes	S	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	atpC	-	-	ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_DE_N
WP_205842596.1	1118964.MOS_249	2.65e-274	758.0	COG0055@1|root,COG0055@2|Bacteria,3WSWW@544448|Tenericutes	544448|Tenericutes	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	-	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_N
WP_205842598.1	1246955.MCYN_0314	7.8e-76	239.0	COG0224@1|root,COG0224@2|Bacteria,3WTK1@544448|Tenericutes	544448|Tenericutes	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	atpG	-	-	ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt
WP_205842600.1	262723.MS53_0407	5.15e-251	703.0	COG0056@1|root,COG0056@2|Bacteria,3WT1R@544448|Tenericutes	544448|Tenericutes	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
WP_205842604.1	1118964.MOS_245	2.98e-38	137.0	COG0711@1|root,COG0711@2|Bacteria,3WTP2@544448|Tenericutes	544448|Tenericutes	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)	atpF	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_B
WP_205842606.1	747682.MALL_0048	5.41e-24	94.4	COG0636@1|root,COG0636@2|Bacteria,3WTX2@544448|Tenericutes	544448|Tenericutes	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpE	-	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_C
WP_205842608.1	1118964.MOS_243	2.6e-83	255.0	COG0356@1|root,COG0356@2|Bacteria,3WTMD@544448|Tenericutes	544448|Tenericutes	C	ATP synthase	atpB	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	ATP-synt_A
WP_205842613.1	1034808.GIG_04019	2.57e-126	369.0	COG0275@1|root,COG0275@2|Bacteria,3WT1M@544448|Tenericutes	544448|Tenericutes	J	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA	mraW	-	2.1.1.199	ko:K03438	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltransf_5
WP_205842617.1	1443122.Z958_01870	1.14e-56	197.0	COG0206@1|root,COG0206@2|Bacteria,1TP6W@1239|Firmicutes,247Z5@186801|Clostridia,36F0J@31979|Clostridiaceae	186801|Clostridia	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity	ftsZ	-	-	ko:K03531	ko04112,map04112	-	-	-	ko00000,ko00001,ko02048,ko03036,ko04812	-	-	-	FtsZ_C,Tubulin
WP_205842622.1	1034808.GIG_01568	5.83e-25	96.7	COG0776@1|root,COG0776@2|Bacteria,3WTWJ@544448|Tenericutes	544448|Tenericutes	L	Belongs to the bacterial histone-like protein family	hup	-	-	ko:K03530	-	-	-	-	ko00000,ko03032,ko03036,ko03400	-	-	-	Bac_DNA_binding
WP_205842626.1	2113.MCFN_00240	8.28e-51	174.0	COG0395@1|root,COG0395@2|Bacteria,3WSZ6@544448|Tenericutes	544448|Tenericutes	P	ABC transporter permease	gtsC	-	-	ko:K02026	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
WP_205842630.1	1188240.MYEA_6980	4.52e-107	327.0	COG3842@1|root,COG3842@2|Bacteria,3WSZX@544448|Tenericutes	544448|Tenericutes	P	ATP-binding protein	gtsA	-	-	ko:K10112	ko02010,map02010	M00194,M00196,M00197,M00200,M00201,M00206,M00207,M00491,M00602,M00605,M00606	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1	-	-	ABC_tran
WP_205842636.1	1188239.MOVI_2450	3.24e-53	180.0	COG0327@1|root,COG0327@2|Bacteria,3WT46@544448|Tenericutes	544448|Tenericutes	S	cation binding	-	-	-	-	-	-	-	-	-	-	-	-	NIF3
WP_205842638.1	1118964.MOS_456	2.46e-151	447.0	COG0568@1|root,COG0568@2|Bacteria,3WSV5@544448|Tenericutes	544448|Tenericutes	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	rpoD	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4
WP_205842642.1	1034808.GIG_02132	1.73e-231	648.0	COG0423@1|root,COG0423@2|Bacteria,3WT0M@544448|Tenericutes	544448|Tenericutes	J	Belongs to the class-II aminoacyl-tRNA synthetase family	glyS	GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005488,GO:0005515,GO:0016874,GO:0016875,GO:0046983,GO:0140098,GO:0140101	6.1.1.14	ko:K01880	ko00970,map00970	M00359,M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	HGTP_anticodon,tRNA-synt_2b
WP_205842653.1	267748.MMOB5070	8.55e-218	613.0	COG0017@1|root,COG0017@2|Bacteria,3WT0G@544448|Tenericutes	544448|Tenericutes	J	asparaginyl-tRNA synthetase	asnS	-	6.1.1.22	ko:K01893	ko00970,map00970	M00359,M00360	R03648	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA_anti-codon
WP_205842657.1	1188233.MAU_4670	1.05e-81	249.0	COG1428@1|root,COG1428@2|Bacteria,3WT12@544448|Tenericutes	544448|Tenericutes	F	Deoxynucleoside kinase	dgk	-	-	-	-	-	-	-	-	-	-	-	dNK
WP_205842659.1	1118964.MOS_744	4.45e-90	281.0	COG1284@1|root,COG1284@2|Bacteria,3WT7A@544448|Tenericutes	544448|Tenericutes	S	abc transporter permease protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
WP_205842663.1	267748.MMOB5000	5.59e-27	103.0	2B5XK@1|root,31YTK@2|Bacteria,3WTZ5@544448|Tenericutes	544448|Tenericutes	-	-	ptsG	-	-	-	-	-	-	-	-	-	-	-	PTS_EIIB
WP_205842666.1	1118964.MOS_582	2.01e-130	384.0	COG2265@1|root,COG2265@2|Bacteria,3WT0W@544448|Tenericutes	544448|Tenericutes	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	trmA	-	2.1.1.190,2.1.1.35	ko:K00557,ko:K03215	-	-	-	-	ko00000,ko01000,ko03009,ko03016	-	-	-	TRAM,tRNA_U5-meth_tr
WP_205842668.1	45361.MCJ_006720	1.92e-35	123.0	COG3763@1|root,COG3763@2|Bacteria,3WTV8@544448|Tenericutes	544448|Tenericutes	S	protein conserved in bacteria	-	-	-	ko:K09976	-	-	-	-	ko00000	-	-	-	UPF0154
WP_205842670.1	1118964.MOS_181	1.57e-37	127.0	COG0184@1|root,COG0184@2|Bacteria,3WTV2@544448|Tenericutes	544448|Tenericutes	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	rpsO	-	-	ko:K02956	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S15
WP_205842677.1	267748.MMOB3080	9.63e-100	300.0	COG5377@1|root,COG5377@2|Bacteria,3WTE3@544448|Tenericutes	544448|Tenericutes	L	YqaJ viral recombinase family	-	-	-	-	-	-	-	-	-	-	-	-	YqaJ
WP_205842681.1	512564.MCRO_0527	1.1e-46	155.0	COG0669@1|root,COG0669@2|Bacteria,3WTK5@544448|Tenericutes	544448|Tenericutes	H	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate	coaD	-	2.7.7.3	ko:K00954	ko00770,ko01100,map00770,map01100	M00120	R03035	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like
WP_205842683.1	1118964.MOS_338	2.86e-169	486.0	COG0282@1|root,COG0282@2|Bacteria,3WT18@544448|Tenericutes	544448|Tenericutes	F	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction	ackA	-	2.7.2.1	ko:K00925	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00315,R01353	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetate_kinase
WP_205842685.1	1246955.MCYN_0517	7.22e-139	402.0	COG0280@1|root,COG0280@2|Bacteria,3WSW4@544448|Tenericutes	544448|Tenericutes	C	phosphate acetyltransferase	pta	-	2.3.1.8	ko:K00625	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000	-	-	-	PTA_PTB
WP_205842686.1	262719.MHJ_0423	3.83e-160	474.0	COG2189@1|root,COG2189@2|Bacteria,3WSYB@544448|Tenericutes	544448|Tenericutes	L	Type III restriction-modification system methylase	-	-	2.1.1.72,3.1.21.5	ko:K01156,ko:K07316	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase,TypeIII_RM_meth
WP_205842691.1	1129369.MYM_0538	1.15e-96	289.0	COG0171@1|root,COG0171@2|Bacteria,3WT62@544448|Tenericutes	544448|Tenericutes	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses ammonia as a nitrogen source	nadE	-	6.3.1.5	ko:K01916	ko00760,ko01100,map00760,map01100	M00115	R00189	RC00100	ko00000,ko00001,ko00002,ko01000	-	-	-	NAD_synthase
WP_205842692.1	1118964.MOS_064	0.0	1952.0	COG0086@1|root,COG0086@2|Bacteria,3WT3X@544448|Tenericutes	544448|Tenericutes	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoC	-	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
WP_205842693.1	1118964.MOS_063	0.0	1713.0	COG0085@1|root,COG0085@2|Bacteria,3WSXN@544448|Tenericutes	544448|Tenericutes	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoB	-	2.7.7.6	ko:K03043	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb2_1,RNA_pol_Rpb2_2,RNA_pol_Rpb2_3,RNA_pol_Rpb2_45,RNA_pol_Rpb2_6,RNA_pol_Rpb2_7
WP_205842694.1	1118964.MOS_542	1.06e-44	145.0	COG0211@1|root,COG0211@2|Bacteria,3WTPV@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL27 family	rpmA	-	-	ko:K02899	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27
WP_205842695.1	1118964.MOS_541	3.44e-46	150.0	COG0261@1|root,COG0261@2|Bacteria,3WTV6@544448|Tenericutes	544448|Tenericutes	J	This protein binds to 23S rRNA in the presence of protein L20	rplU	-	-	ko:K02888	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21p
WP_205842696.1	347256.MHO_1000	1.25e-83	256.0	COG0313@1|root,COG0313@2|Bacteria,3WSYS@544448|Tenericutes	544448|Tenericutes	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	-	2.1.1.198	ko:K07056	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TP_methylase
WP_205842697.1	1276246.SCULI_v1c00100	7.23e-08	60.5	COG0470@1|root,COG0470@2|Bacteria,3WTZF@544448|Tenericutes	544448|Tenericutes	L	DNA polymerase III, delta subunit	holB	-	2.7.7.7	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2
WP_205842698.1	1034808.GIG_00145	4.3e-70	219.0	COG0125@1|root,COG0125@2|Bacteria,3WTCT@544448|Tenericutes	544448|Tenericutes	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis	tmk	-	2.7.4.9	ko:K00943	ko00240,ko01100,map00240,map01100	M00053	R02094,R02098	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Thymidylate_kin
WP_205842699.1	262723.MS53_0053	3.69e-41	144.0	COG0353@1|root,COG0353@2|Bacteria,3WTQB@544448|Tenericutes	544448|Tenericutes	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO	recR	-	-	ko:K06187	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	RecR,Toprim_4
WP_205842700.1	1118964.MOS_114	1.13e-28	105.0	COG0718@1|root,COG0718@2|Bacteria,3WTX0@544448|Tenericutes	544448|Tenericutes	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection	-	-	-	ko:K09747	-	-	-	-	ko00000	-	-	-	YbaB_DNA_bd
WP_205842702.1	1118964.MOS_716	2e-151	435.0	COG0057@1|root,COG0057@2|Bacteria,3WSX3@544448|Tenericutes	544448|Tenericutes	G	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	gap	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	Gp_dh_C,Gp_dh_N
WP_205842707.1	45361.MCJ_004590	3.03e-60	191.0	COG2077@1|root,COG2077@2|Bacteria,3WTJF@544448|Tenericutes	544448|Tenericutes	O	Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides	tpx	-	1.11.1.15	ko:K11065	-	-	-	-	ko00000,ko01000	-	-	-	AhpC-TSA
WP_205842710.1	1129369.MYM_0220	4.36e-280	785.0	COG0021@1|root,COG0021@2|Bacteria,3WSUQ@544448|Tenericutes	544448|Tenericutes	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate	tktA	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transket_pyr,Transketolase_N
WP_205842712.1	1034808.GIG_04044	3.46e-99	291.0	COG0231@1|root,COG0231@2|Bacteria,3WTAR@544448|Tenericutes	544448|Tenericutes	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	-	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C
WP_205842713.1	496833.MBIO_0701	3.47e-20	86.3	29ZVQ@1|root,30MWY@2|Bacteria,3WTWF@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_205842715.1	1120978.KB894080_gene1188	1.89e-08	60.8	COG2188@1|root,COG2188@2|Bacteria,1UYYY@1239|Firmicutes,4HHGX@91061|Bacilli,27GIG@186828|Carnobacteriaceae	91061|Bacilli	K	UTRA	-	-	-	ko:K03710	-	-	-	-	ko00000,ko03000	-	-	-	GntR,UTRA
