## Tue Apr 25 21:54:26 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_8pahba07 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_8pahba07 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_8pahba07/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
AVX54631.1	272632.MSC_0146	2.63e-58	180.0	COG0254@1|root,COG0254@2|Bacteria,3WTVX@544448|Tenericutes	544448|Tenericutes	J	50S ribosomal protein L31	rpmE	-	-	ko:K02909	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L31
AVX54632.1	272632.MSC_0147	0.0	1183.0	COG3839@1|root,COG3839@2|Bacteria,3WTBM@544448|Tenericutes	544448|Tenericutes	G	Belongs to the ABC transporter superfamily	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54633.1	272632.MSC_0148	6.28e-221	610.0	COG0618@1|root,COG0618@2|Bacteria,3WSVY@544448|Tenericutes	544448|Tenericutes	S	DHH family	-	-	3.1.13.3,3.1.3.7	ko:K06881	ko00920,ko01100,ko01120,map00920,map01100,map01120	-	R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03400	-	-	-	DHH,DHHA1
AVX54634.1	272632.MSC_0149	1.11e-147	416.0	COG1435@1|root,COG1435@2|Bacteria,3WTI3@544448|Tenericutes	544448|Tenericutes	F	Thymidine kinase	tdk	-	2.7.1.21	ko:K00857	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	R01567,R02099,R08233	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	TK
AVX54635.1	272632.MSC_0150	5.79e-248	682.0	COG0216@1|root,COG0216@2|Bacteria,3WSVU@544448|Tenericutes	544448|Tenericutes	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	prfA	-	-	ko:K02835	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
AVX54636.1	272632.MSC_0151	2.32e-199	552.0	COG2890@1|root,COG2890@2|Bacteria,3WTXX@544448|Tenericutes	544448|Tenericutes	J	Belongs to the protein N5-glutamine methyltransferase family	hemK	-	2.1.1.297,2.7.7.87	ko:K02493,ko:K07566	-	-	R10463,R10806	RC00003,RC00745,RC03279	ko00000,ko01000,ko03009,ko03012,ko03016	-	-	-	MTS,Methyltransf_31
AVX54637.1	272632.MSC_0152	0.0	899.0	2F52U@1|root,33XQ5@2|Bacteria,3WT9D@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54638.1	272632.MSC_0153	5.97e-106	306.0	COG0009@1|root,COG0009@2|Bacteria,3WTKV@544448|Tenericutes	544448|Tenericutes	J	Telomere recombination	sua5	-	2.7.7.87	ko:K07566	-	-	R10463	RC00745	ko00000,ko01000,ko03009,ko03016	-	-	-	Sua5_yciO_yrdC
AVX54639.1	1179777.D500_0013	1.35e-209	580.0	COG0454@1|root,COG0456@2|Bacteria,3WTBV@544448|Tenericutes	544448|Tenericutes	K	acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54640.1	1179777.D500_0014	2.27e-137	392.0	2A3D7@1|root,30RVP@2|Bacteria,3WTRZ@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54641.1	272632.MSC_0156	0.0	993.0	COG1502@1|root,COG1502@2|Bacteria,3WT5J@544448|Tenericutes	544448|Tenericutes	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	cls	-	-	ko:K06131	ko00564,ko01100,map00564,map01100	-	R07390	RC00017	ko00000,ko00001,ko01000	-	-	-	PLDc_2,PLDc_N
AVX54642.1	1179777.D500_0016	1.45e-93	273.0	COG0048@1|root,COG0048@2|Bacteria,3WTGE@544448|Tenericutes	544448|Tenericutes	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit	rpsL	-	-	ko:K02950	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosom_S12_S23
AVX54643.1	1179777.D500_0017	7.17e-104	300.0	COG0049@1|root,COG0049@2|Bacteria,3WTG3@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA	rpsG	-	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
AVX54644.1	272632.MSC_0159	0.0	1351.0	COG0480@1|root,COG0480@2|Bacteria,3WT0H@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	-	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
AVX54645.1	272632.MSC_0160	2.26e-288	787.0	COG0050@1|root,COG0050@2|Bacteria,3WSWU@544448|Tenericutes	544448|Tenericutes	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	tuf	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K02358	-	-	-	-	ko00000,ko03012,ko03029,ko04147	-	-	-	GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3
AVX54646.1	272632.MSC_0178	0.0	1751.0	COG0013@1|root,COG0013@2|Bacteria,3WT0N@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	alaS	-	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
AVX54647.1	272632.MSC_0179	1.02e-96	283.0	2CEX5@1|root,2ZXKS@2|Bacteria,3WTNA@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54648.1	880447.MSB_A0212	1.07e-282	774.0	COG0601@1|root,COG0601@2|Bacteria,3WSVD@544448|Tenericutes	544448|Tenericutes	P	abc transporter permease protein	oppB	-	-	ko:K02033,ko:K15581	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	BPD_transp_1
AVX54649.1	880447.MSB_A0213	2.89e-227	627.0	COG1173@1|root,COG1173@2|Bacteria,3WT34@544448|Tenericutes	544448|Tenericutes	P	Permease protein	oppC	-	-	ko:K15582	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	BPD_transp_1,OppC_N
AVX54650.1	880447.MSB_A0214	0.0	1053.0	COG0444@1|root,COG0444@2|Bacteria,3WSW1@544448|Tenericutes	544448|Tenericutes	EP	Belongs to the ABC transporter superfamily	oppD	-	-	ko:K02031,ko:K15583	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
AVX54651.1	880447.MSB_A0215	0.0	1155.0	COG0444@1|root,COG4608@1|root,COG0444@2|Bacteria,COG4608@2|Bacteria,3WT2K@544448|Tenericutes	544448|Tenericutes	P	Belongs to the ABC transporter superfamily	oppF	-	-	ko:K10823	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
AVX54652.1	880447.MSB_A0216	0.0	1948.0	COG4166@1|root,COG4166@2|Bacteria,3WT8F@544448|Tenericutes	544448|Tenericutes	E	Bacterial extracellular solute-binding proteins, family 5 Middle	oppA	-	-	ko:K15580	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	SBP_bac_5
AVX54653.1	272632.MSC_0226	0.0	1716.0	COG0687@1|root,COG1177@1|root,COG1340@1|root,COG0687@2|Bacteria,COG1177@2|Bacteria,COG1340@2|Bacteria,3WSUK@544448|Tenericutes	544448|Tenericutes	P	spermidine putrescine transport system, permease	potC	-	-	ko:K11070	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11.1	-	-	BPD_transp_1,Lipoprotein_8
AVX54654.1	880447.MSB_A0243	1.56e-212	590.0	COG1176@1|root,COG1176@2|Bacteria,3WSV3@544448|Tenericutes	544448|Tenericutes	P	ABC transporter permease	potB	-	-	ko:K11071	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11.1	-	-	BPD_transp_1
AVX54655.1	880447.MSB_A0244	5.87e-255	699.0	COG3842@1|root,COG3842@2|Bacteria,3WV3Q@544448|Tenericutes	544448|Tenericutes	E	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system	potA	-	3.6.3.31	ko:K11072	ko02010,map02010	M00299	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.11.1	-	-	ABC_tran,TOBE_2
AVX54656.1	880447.MSB_A0245	1.55e-74	223.0	COG0292@1|root,COG0292@2|Bacteria,3WTQH@544448|Tenericutes	544448|Tenericutes	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	-	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Rho_N,Ribosomal_L20
AVX54657.1	272632.MSC_0222	6.01e-33	114.0	COG0291@1|root,COG0291@2|Bacteria	2|Bacteria	J	Belongs to the bacterial ribosomal protein bL35 family	rpmI	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02916	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L35p
AVX54658.1	272632.MSC_0221	1.05e-120	345.0	COG0290@1|root,COG0290@2|Bacteria,3WTEA@544448|Tenericutes	544448|Tenericutes	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins	infC	-	-	ko:K02520	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	IF3_C,IF3_N
AVX54659.1	880447.MSB_A0248	2.09e-143	404.0	COG0242@1|root,COG0242@2|Bacteria,3WTGP@544448|Tenericutes	544448|Tenericutes	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions	def	-	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
AVX54660.1	272632.MSC_0219	3.05e-123	352.0	COG0742@1|root,COG0742@2|Bacteria,3WTDA@544448|Tenericutes	544448|Tenericutes	L	Conserved hypothetical protein 95	-	-	-	-	-	-	-	-	-	-	-	-	Cons_hypoth95
AVX54661.1	880447.MSB_A0250	3.89e-210	581.0	COG0194@1|root,COG0194@2|Bacteria,3WTI6@544448|Tenericutes	544448|Tenericutes	F	Essential for recycling GMP and indirectly, cGMP	gmk	-	2.7.4.8	ko:K00942	ko00230,ko01100,map00230,map01100	M00050	R00332,R02090	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Guanylate_kin
AVX54662.1	272632.MSC_0253	0.0	872.0	COG0148@1|root,COG0148@2|Bacteria,3WT0Q@544448|Tenericutes	544448|Tenericutes	F	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	eno	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
AVX54663.1	272632.MSC_0254	7.12e-169	474.0	COG0671@1|root,COG0671@2|Bacteria,3WTWQ@544448|Tenericutes	544448|Tenericutes	I	Acid phosphatase homologues	-	-	-	-	-	-	-	-	-	-	-	-	PAP2
AVX54664.1	272632.MSC_0255	3.12e-90	265.0	COG0816@1|root,COG0816@2|Bacteria,3WTQ3@544448|Tenericutes	544448|Tenericutes	J	Could be a nuclease involved in processing of the 5'-end of pre-16S rRNA	yrrK	-	-	ko:K07447	-	-	-	-	ko00000,ko01000	-	-	-	RuvX
AVX54665.1	272632.MSC_0256	2.37e-135	383.0	COG0634@1|root,COG0634@2|Bacteria,3WTD5@544448|Tenericutes	544448|Tenericutes	F	Belongs to the purine pyrimidine phosphoribosyltransferase family	hpt	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.4.2.8	ko:K00760	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	-	R00190,R01132,R01229,R02142,R08237,R08238,R08245	RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	Pribosyltran
AVX54666.1	880447.MSB_A0266	0.0	1021.0	COG0554@1|root,COG0554@2|Bacteria,3WT3H@544448|Tenericutes	544448|Tenericutes	F	Key enzyme in the regulation of glycerol uptake and metabolism. Catalyzes the phosphorylation of glycerol to yield sn- glycerol 3-phosphate	glpK	GO:0003674,GO:0003824,GO:0004370,GO:0005975,GO:0006066,GO:0006071,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019400,GO:0019751,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0071704,GO:1901615	2.7.1.30	ko:K00864	ko00561,ko01100,ko03320,ko04626,map00561,map01100,map03320,map04626	-	R00847	RC00002,RC00017	ko00000,ko00001,ko01000,ko04147	-	-	-	FGGY_C,FGGY_N
AVX54667.1	880447.MSB_A0268	1.39e-229	632.0	COG0205@1|root,COG0205@2|Bacteria,3WT3C@544448|Tenericutes	544448|Tenericutes	F	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	pfkA	-	2.7.1.11,2.7.1.90	ko:K00850,ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	M00001,M00345	R00756,R00764,R02073,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko01009,ko03019	-	-	-	PFK
AVX54668.1	880447.MSB_A0269	0.0	927.0	COG0469@1|root,COG0469@2|Bacteria,3WSWE@544448|Tenericutes	544448|Tenericutes	G	Belongs to the pyruvate kinase family	pyk	-	2.7.1.40	ko:K00873	ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050	R00200,R00430,R01138,R01858,R02320	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	PK,PK_C
AVX54669.1	880447.MSB_A0270	0.0	1228.0	COG0441@1|root,COG0441@2|Bacteria,3WSUV@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the attachment of threonine to tRNA(Thr) in a two-step reaction L-threonine is first activated by ATP to form Thr-AMP and then transferred to the acceptor end of tRNA(Thr)	thrS	-	6.1.1.3	ko:K01868	ko00970,map00970	M00359,M00360	R03663	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,TGS,tRNA-synt_2b,tRNA_SAD
AVX54670.1	880447.MSB_A0275	8.98e-279	766.0	COG0508@1|root,COG0508@2|Bacteria,3WT4M@544448|Tenericutes	544448|Tenericutes	C	component of pyruvate dehydrogenase complex	pdhC	-	2.3.1.12	ko:K00627	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200	M00307	R00209,R02569	RC00004,RC02742,RC02857	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	2-oxoacid_dh,Biotin_lipoyl,E3_binding
AVX54671.1	880447.MSB_A0276	0.0	1107.0	COG1249@1|root,COG1249@2|Bacteria,3WT6R@544448|Tenericutes	544448|Tenericutes	C	dehydrogenase	pdhD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Biotin_lipoyl,Pyr_redox_2,Pyr_redox_dim
AVX54672.1	272632.MSC_0269	6.85e-228	628.0	COG0280@1|root,COG0280@2|Bacteria,3WSW4@544448|Tenericutes	544448|Tenericutes	C	phosphate acetyltransferase	pta	-	2.3.1.8	ko:K00625	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000	-	-	-	PTA_PTB
AVX54673.1	880447.MSB_A0278	1.5e-276	757.0	COG0282@1|root,COG0282@2|Bacteria,3WT18@544448|Tenericutes	544448|Tenericutes	F	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction	ackA	-	2.7.2.1	ko:K00925	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00315,R01353	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetate_kinase
AVX54674.1	272632.MSC_0273	0.0	1071.0	COG1080@1|root,COG1080@2|Bacteria,3WSWH@544448|Tenericutes	544448|Tenericutes	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr)	ptsI	-	2.7.3.9	ko:K08483	ko02060,map02060	-	-	-	ko00000,ko00001,ko01000,ko02000	8.A.7	-	-	PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C
AVX54675.1	272632.MSC_0274	7.2e-108	310.0	COG2190@1|root,COG2190@2|Bacteria,3WTH0@544448|Tenericutes	544448|Tenericutes	G	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	crr	-	2.7.1.199	ko:K02777,ko:K20116,ko:K20117,ko:K20118	ko00010,ko00500,ko00520,ko02026,ko02060,ko05111,map00010,map00500,map00520,map02026,map02060,map05111	M00265,M00266,M00268,M00270,M00272,M00303,M00806,M00809	R02738,R02780,R04111,R04394,R05132,R08559	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.1,4.A.1.1.13,4.A.1.1.14,4.A.1.1.9	-	-	PTS_EIIA_1,PTS_EIIB
AVX54676.1	1179777.D500_0537	1.53e-22	89.0	2B6IB@1|root,31ZGM@2|Bacteria,3WUWJ@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54677.1	272632.MSC_0278	1.24e-139	395.0	COG0522@1|root,COG0522@2|Bacteria,3WT9S@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit	rpsD	-	-	ko:K02986	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S4,S4
AVX54678.1	272632.MSC_0279	0.0	1090.0	2FI6R@1|root,349ZD@2|Bacteria,3WTBR@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54679.1	272632.MSC_0280	7.63e-271	743.0	COG0301@1|root,COG0301@2|Bacteria,3WT3B@544448|Tenericutes	544448|Tenericutes	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS	thiI	-	2.8.1.4	ko:K03151	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07461	-	ko00000,ko00001,ko01000,ko03016	-	-	-	THUMP,ThiI
AVX54680.1	880447.MSB_A0295	6.48e-136	385.0	COG0218@1|root,COG0218@2|Bacteria,3WT9C@544448|Tenericutes	544448|Tenericutes	D	Necessary for normal cell division and for the maintenance of normal septation	engB	-	-	ko:K03978	-	-	-	-	ko00000,ko03036	-	-	-	MMR_HSR1
AVX54681.1	272632.MSC_0291	6.24e-120	343.0	2A01U@1|root,30N42@2|Bacteria,3WU61@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54682.1	272632.MSC_0292	1.34e-117	338.0	28ZGQ@1|root,2ZM84@2|Bacteria,3WTUV@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54683.1	272632.MSC_0293	2.54e-147	416.0	2FFAE@1|root,34784@2|Bacteria,3WTQJ@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AVX54684.1	272632.MSC_0296	1.74e-96	282.0	COG0782@1|root,COG0782@2|Bacteria,3WTDQ@544448|Tenericutes	544448|Tenericutes	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides	greA	-	-	ko:K03624	-	-	-	-	ko00000,ko03021	-	-	-	GreA_GreB,GreA_GreB_N
AVX54685.1	272632.MSC_0297	0.0	1135.0	COG0322@1|root,COG0322@2|Bacteria,3WSWQ@544448|Tenericutes	544448|Tenericutes	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision	uvrC	-	-	ko:K03703	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	GIY-YIG,HHH_2,HHH_5,UVR,UvrC_HhH_N
AVX54686.1	272632.MSC_0300	0.0	1120.0	COG0595@1|root,COG0595@2|Bacteria,3WT3K@544448|Tenericutes	544448|Tenericutes	O	hydrolase of the metallo-beta-lactamase	-	-	-	ko:K12574	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	Lactamase_B,RMMBL
AVX54687.1	272632.MSC_0302	1.39e-187	521.0	COG0061@1|root,COG0061@2|Bacteria,3WTYT@544448|Tenericutes	544448|Tenericutes	F	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	ppnK	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	NAD_kinase
AVX54688.1	272632.MSC_0303	0.0	1730.0	COG0525@1|root,COG0525@2|Bacteria,3WSYG@544448|Tenericutes	544448|Tenericutes	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	-	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1,tRNA-synt_1_2,tRNA-synt_1g
AVX54689.1	272632.MSC_0305	2.12e-153	431.0	COG0036@1|root,COG0036@2|Bacteria,3WT4G@544448|Tenericutes	544448|Tenericutes	G	ribulose-phosphate 3-epimerase	rpe	-	5.1.3.1	ko:K01783	ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01529	RC00540	ko00000,ko00001,ko00002,ko01000	-	-	-	Ribul_P_3_epim
