## Tue Apr 25 22:19:22 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_lg9sxwoe --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_lg9sxwoe --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_lg9sxwoe/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_182078673.1	1006581.GCW_03080	1.68e-231	642.0	COG0392@1|root,COG0392@2|Bacteria,3WTG8@544448|Tenericutes	544448|Tenericutes	S	Lysylphosphatidylglycerol synthase TM region	-	-	-	ko:K07027	-	-	-	-	ko00000,ko02000	4.D.2	-	-	LPG_synthase_TM
WP_182078674.1	1006581.GCW_03085	9.96e-202	568.0	COG0569@1|root,COG0569@2|Bacteria,3WT7T@544448|Tenericutes	544448|Tenericutes	P	Potassium channel protein	-	-	-	ko:K10716	-	-	-	-	ko00000,ko02000	1.A.1.1,1.A.1.13,1.A.1.17,1.A.1.24,1.A.1.25,1.A.1.6	-	-	Ion_trans,Ion_trans_2
WP_182078675.1	1006581.GCW_03090	7.8e-111	323.0	COG1970@1|root,COG1970@2|Bacteria,3WTN7@544448|Tenericutes	544448|Tenericutes	M	mechanosensitive channel	mscL	-	-	ko:K03282	-	-	-	-	ko00000,ko02000	1.A.22.1	-	-	MscL
WP_182078677.1	708616.MGF_1897	7.72e-70	212.0	COG1264@1|root,COG1264@2|Bacteria,3WU3I@544448|Tenericutes	544448|Tenericutes	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active -transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_182078678.1	1006581.GCW_03105	1.32e-170	478.0	COG0061@1|root,COG0061@2|Bacteria,3WTYT@544448|Tenericutes	544448|Tenericutes	F	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	ppnK	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	NAD_kinase
WP_182078679.1	1006581.GCW_03110	6.6e-105	303.0	COG1393@1|root,COG1393@2|Bacteria,3WU1R@544448|Tenericutes	544448|Tenericutes	P	ArsC family	spxA	-	-	ko:K16509	-	-	-	-	ko00000	-	-	-	ArsC
WP_182078680.1	1006581.GCW_03115	6.55e-231	638.0	COG0180@1|root,COG0180@2|Bacteria,3WT2W@544448|Tenericutes	544448|Tenericutes	J	Tryptophanyl-tRNA synthetase	trpS	-	6.1.1.2	ko:K01867	ko00970,map00970	M00359,M00360	R03664	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_1b
WP_182078681.1	1006581.GCW_03120	3.96e-194	540.0	COG0561@1|root,COG0561@2|Bacteria,3WSUS@544448|Tenericutes	544448|Tenericutes	S	haloacid dehalogenase-like hydrolase	yitU	-	3.1.3.104	ko:K21064	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R07280	RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Hydrolase_3
WP_182078682.1	1006581.GCW_03125	6.28e-164	463.0	COG0561@1|root,COG0561@2|Bacteria,3WTY9@544448|Tenericutes	544448|Tenericutes	S	Sucrose-6F-phosphate phosphohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
WP_182078683.1	1006581.GCW_03140	1.73e-316	865.0	COG0477@1|root,COG2814@2|Bacteria,3WT52@544448|Tenericutes	544448|Tenericutes	EGP	Major facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_182078684.1	1006581.GCW_03145	0.0	1149.0	COG0481@1|root,COG0481@2|Bacteria,3WSVR@544448|Tenericutes	544448|Tenericutes	J	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	-	-	ko:K03596	ko05134,map05134	-	-	-	ko00000,ko00001	-	-	-	EFG_C,GTP_EFTU,GTP_EFTU_D2,LepA_C
WP_182078685.1	708616.MGF_1802	4.09e-151	429.0	2BV2M@1|root,32QFI@2|Bacteria,3WTRN@544448|Tenericutes	544448|Tenericutes	S	Protein of unknown function (DUF1600)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1600
WP_182078686.1	1006581.GCW_03155	1.01e-164	463.0	2BV2M@1|root,32QFI@2|Bacteria,3WTRN@544448|Tenericutes	544448|Tenericutes	S	Protein of unknown function (DUF1600)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1600
WP_182078688.1	708616.MGF_1775	0.0	2016.0	2B5DT@1|root,31Y88@2|Bacteria,3WT4U@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF3713
WP_182078689.1	1006581.GCW_03170	0.0	2046.0	2B5DT@1|root,31Y88@2|Bacteria,3WT4U@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF3713
WP_182078690.1	708616.MGF_1718	2.15e-188	526.0	2F8FI@1|root,340U9@2|Bacteria,3WTR3@544448|Tenericutes	544448|Tenericutes	S	ECF transporter, substrate-specific component	-	-	-	-	-	-	-	-	-	-	-	-	ECF_trnsprt
WP_182078694.1	1006581.GCW_03220	0.0	1609.0	COG0525@1|root,COG0525@2|Bacteria,3WSYG@544448|Tenericutes	544448|Tenericutes	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	-	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1,tRNA-synt_1_2,tRNA-synt_1g
WP_182078695.1	708616.MGF_1686	5.64e-107	311.0	COG0218@1|root,COG0218@2|Bacteria,3WT9C@544448|Tenericutes	544448|Tenericutes	D	Necessary for normal cell division and for the maintenance of normal septation	engB	-	-	ko:K03978	-	-	-	-	ko00000,ko03036	-	-	-	MMR_HSR1
WP_182078696.1	708616.MGF_1673	0.0	1067.0	COG0021@1|root,COG0021@2|Bacteria	2|Bacteria	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate	tktA_2	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transketolase_N
WP_182078697.1	1006581.GCW_03240	3.51e-226	624.0	COG1216@1|root,COG1216@2|Bacteria,3WTIF@544448|Tenericutes	544448|Tenericutes	S	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_182078699.1	708616.MGF_1657	4.84e-108	313.0	COG1658@1|root,COG1658@2|Bacteria,3WTMB@544448|Tenericutes	544448|Tenericutes	J	Required for correct processing of both the 5' and 3' ends of 5S rRNA precursor. Cleaves both sides of a double-stranded region yielding mature 5S rRNA in one step	rnmV	-	3.1.26.8	ko:K05985	-	-	-	-	ko00000,ko01000	-	-	-	DUF4093,Toprim,Toprim_4
WP_182078700.1	708616.MGF_1651	3.37e-228	630.0	COG0462@1|root,COG0462@2|Bacteria,3WSZG@544448|Tenericutes	544448|Tenericutes	F	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	prs	-	2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	Pribosyl_synth,Pribosyltran,Pribosyltran_N
WP_182078701.1	1006581.GCW_03265	1.05e-172	483.0	COG0101@1|root,COG0101@2|Bacteria,3WTMP@544448|Tenericutes	544448|Tenericutes	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	-	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
WP_182078702.1	708616.MGF_1637	2.55e-229	637.0	COG0619@1|root,COG0619@2|Bacteria,3WT0Y@544448|Tenericutes	544448|Tenericutes	P	COG0619 ABC-type cobalt transport system, permease component CbiQ and related transporters	cbiQ	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
WP_182078703.1	1006581.GCW_03275	6.02e-220	607.0	COG1122@1|root,COG1122@2|Bacteria,3WSX1@544448|Tenericutes	544448|Tenericutes	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	cbiO2	-	-	ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_182078704.1	1006581.GCW_03280	6.89e-195	541.0	COG1122@1|root,COG1122@2|Bacteria,3WSWM@544448|Tenericutes	544448|Tenericutes	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	cbiO1	-	-	ko:K16786	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_182078705.1	708616.MGF_1617	0.0	933.0	COG0696@1|root,COG0696@2|Bacteria,3WSZ1@544448|Tenericutes	544448|Tenericutes	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate	gpmI	-	5.4.2.12	ko:K15633	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000	-	-	-	Metalloenzyme,Phosphodiest,iPGM_N
WP_182078706.1	708616.MGF_1597	3.31e-85	252.0	COG0295@1|root,COG0295@2|Bacteria,3WTVE@544448|Tenericutes	544448|Tenericutes	F	This enzyme scavenges exogenous and endogenous cytidine and 2'-deoxycytidine for UMP synthesis	cdd	-	3.5.4.5	ko:K01489	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	R01878,R02485,R08221	RC00074,RC00514	ko00000,ko00001,ko01000	-	-	-	dCMP_cyt_deam_1
WP_182078707.1	708616.MGF_1587	4.52e-282	773.0	COG0213@1|root,COG0213@2|Bacteria,3WSZV@544448|Tenericutes	544448|Tenericutes	F	phosphorylase	deoA	-	2.4.2.2,2.4.2.4	ko:K00756,ko:K00758	ko00240,ko00983,ko01100,ko05219,map00240,map00983,map01100,map05219	-	R01570,R01876,R02296,R02484,R08222,R08230	RC00063	ko00000,ko00001,ko01000	-	-	-	Glycos_trans_3N,Glycos_transf_3,PYNP_C
WP_182078709.1	1006581.GCW_03315	2.66e-157	442.0	COG0813@1|root,COG0813@2|Bacteria,3WTF6@544448|Tenericutes	544448|Tenericutes	F	Purine-nucleoside phosphorylase	deoD	-	2.4.2.1	ko:K03784	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R01561,R01863,R01969,R02147,R02294,R02295,R02297,R02484,R02557,R02748,R08368,R10244	RC00033,RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	PNP_UDP_1
WP_182078710.1	1006581.GCW_03320	3.27e-204	567.0	COG1079@1|root,COG1079@2|Bacteria,3WT8Q@544448|Tenericutes	544448|Tenericutes	U	Belongs to the binding-protein-dependent transport system permease family	rbsC-2	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_182078711.1	708616.MGF_1567	0.0	971.0	COG4603@1|root,COG4603@2|Bacteria,3WT29@544448|Tenericutes	544448|Tenericutes	U	Belongs to the binding-protein-dependent transport system permease family	rbsC-1	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_182078712.1	708616.MGF_1558	0.0	1011.0	COG3845@1|root,COG3845@2|Bacteria,3WSUM@544448|Tenericutes	544448|Tenericutes	S	abc transporter atp-binding protein	mglA	-	3.6.3.17	ko:K02056	-	M00221	-	-	ko00000,ko00002,ko01000,ko02000	3.A.1.2	-	-	ABC_tran
WP_182078713.1	1006581.GCW_01155	2.4e-195	575.0	28P2Q@1|root,2ZBYP@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	FIVAR,Myco_haema
WP_182078714.1	1006581.GCW_01175	2.53e-170	509.0	28P2Q@1|root,2ZBYP@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	FIVAR,Myco_haema
WP_182078715.1	1006581.GCW_01155	1.24e-163	493.0	28P2Q@1|root,2ZBYP@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	FIVAR,Myco_haema
WP_182078716.1	1006581.GCW_03360	5.32e-181	538.0	28P2Q@1|root,2ZBYP@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	FIVAR,Myco_haema
WP_182078717.1	1006581.GCW_01195	2.87e-211	613.0	28P2Q@1|root,2ZBYP@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	FIVAR,Myco_haema
WP_182078718.1	1006581.GCW_01155	2.56e-35	140.0	28P2Q@1|root,2ZBYP@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	FIVAR,Myco_haema
WP_182078719.1	1006581.GCW_03360	1.47e-204	598.0	28P2Q@1|root,2ZBYP@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	FIVAR,Myco_haema
WP_182078720.1	708616.MGF_4760	0.0	893.0	COG1744@1|root,COG1744@2|Bacteria,3WT6M@544448|Tenericutes	544448|Tenericutes	S	hmm pf02608	-	-	-	-	-	-	-	-	-	-	-	-	Bmp
WP_182078721.1	1006581.GCW_03385	8.74e-139	393.0	COG0353@1|root,COG0353@2|Bacteria,3WTQB@544448|Tenericutes	544448|Tenericutes	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO	recR	-	-	ko:K06187	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	RecR,Toprim_4
WP_182078722.1	1006581.GCW_03390	1.46e-52	166.0	COG0718@1|root,COG0718@2|Bacteria	2|Bacteria	S	YbaB/EbfC DNA-binding family	yaaK	-	-	ko:K09747	-	-	-	-	ko00000	-	-	-	YbaB_DNA_bd
WP_182078723.1	708616.MGF_4777	0.0	899.0	COG2812@1|root,COG2812@2|Bacteria,3WSY9@544448|Tenericutes	544448|Tenericutes	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity	dnaX	-	2.7.7.7	ko:K02343	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNA_pol3_gamma3
WP_182078725.1	1006581.GCW_03405	3.18e-209	579.0	COG2255@1|root,COG2255@2|Bacteria,3WSUH@544448|Tenericutes	544448|Tenericutes	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing	ruvB	-	3.6.4.12	ko:K03551	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvB_C,RuvB_N
WP_182078726.1	708616.MGF_4798	1.82e-134	384.0	COG0632@1|root,COG0632@2|Bacteria	2|Bacteria	L	four-way junction helicase activity	recD2	-	3.1.11.5,3.6.4.12	ko:K03550,ko:K03581,ko:K04096	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AAA_30,HHH_4,HHH_5,RuvA_C,RuvA_N,UvrD_C_2
WP_182078727.1	708616.MGF_4810	0.0	959.0	COG4477@1|root,COG4477@2|Bacteria,3WU7Q@544448|Tenericutes	544448|Tenericutes	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization	-	-	-	ko:K07158	-	-	-	-	ko00000	-	-	-	EzrA
WP_182078729.1	708616.MGF_4830	0.0	904.0	COG0154@1|root,COG0154@2|Bacteria,3WT0C@544448|Tenericutes	544448|Tenericutes	J	amidotransferase, A subunit	gatA	-	6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Amidase
WP_182078730.1	1006581.GCW_03430	8.97e-295	808.0	COG0721@1|root,COG0721@2|Bacteria,3WTDE@544448|Tenericutes	544448|Tenericutes	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatC	-	-	-	-	-	-	-	-	-	-	-	Glu-tRNAGln
WP_182078731.1	708616.MGF_4841	2.96e-147	416.0	COG0692@1|root,COG0692@2|Bacteria,3WTJA@544448|Tenericutes	544448|Tenericutes	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine	ung	-	3.2.2.27	ko:K03648	ko03410,ko05340,map03410,map05340	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
WP_182078732.1	1006581.GCW_03445	0.0	956.0	COG0305@1|root,COG0305@2|Bacteria,3WT5F@544448|Tenericutes	544448|Tenericutes	L	Participates in initiation and elongation during chromosome replication	dnaB	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
WP_182078733.1	1006581.GCW_03450	3.6e-91	268.0	COG0359@1|root,COG0359@2|Bacteria,3WU04@544448|Tenericutes	544448|Tenericutes	J	binds to the 23S rRNA	rplI	-	-	ko:K02939	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L9_C,Ribosomal_L9_N
WP_182078734.1	1006581.GCW_03455	1.4e-65	200.0	COG0238@1|root,COG0238@2|Bacteria,3WTWD@544448|Tenericutes	544448|Tenericutes	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	-	-	ko:K02963	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S18
WP_182078736.1	1006581.GCW_03465	2.24e-120	345.0	COG0360@1|root,COG0360@2|Bacteria,3WTTT@544448|Tenericutes	544448|Tenericutes	J	Binds together with S18 to 16S ribosomal RNA	rpsF	-	-	ko:K02990	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S6
WP_182078737.1	1006581.GCW_03470	1.41e-218	605.0	COG2502@1|root,COG2502@2|Bacteria,3WT0I@544448|Tenericutes	544448|Tenericutes	E	aspartate-ammonia ligase	asnA	-	6.3.1.1	ko:K01914	ko00250,ko00460,ko01100,ko01110,ko01230,map00250,map00460,map01100,map01110,map01230	-	R00483	RC00010	ko00000,ko00001,ko01000	-	-	-	AsnA
WP_182078738.1	1006581.GCW_03475	0.0	885.0	COG1488@1|root,COG1488@2|Bacteria,3WT8S@544448|Tenericutes	544448|Tenericutes	F	Nicotinate phosphoribosyltransferase (NAPRTase) family	pncB	-	2.4.2.12	ko:K03462	ko00760,ko01100,ko04621,map00760,map01100,map04621	-	R01271	RC00033	ko00000,ko00001,ko01000	-	-	-	NAPRTase
WP_182078739.1	1006581.GCW_03480	1.18e-160	454.0	COG2267@1|root,COG2267@2|Bacteria	2|Bacteria	I	carboxylic ester hydrolase activity	lip	-	3.1.1.3,3.1.1.85	ko:K01046,ko:K19560	ko00561,ko00780,ko01100,map00561,map00780,map01100	M00098,M00572	R02250,R02687,R09725	RC00020,RC00037,RC00041,RC00094,RC00460,RC00461	ko00000,ko00001,ko00002,ko01000	-	-	-	Abhydrolase_1,Abhydrolase_6,Hydrolase_4
WP_182078740.1	708616.MGF_4893	3.56e-182	509.0	COG0561@1|root,COG0561@2|Bacteria,3WU6M@544448|Tenericutes	544448|Tenericutes	S	Sucrose-6F-phosphate phosphohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
WP_182078741.1	708616.MGF_4896	1.06e-212	590.0	COG0280@1|root,COG0280@2|Bacteria,3WSW4@544448|Tenericutes	544448|Tenericutes	C	phosphate acetyltransferase	pta	-	2.3.1.8	ko:K00625	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000	-	-	-	PTA_PTB
WP_182078743.1	1006581.GCW_03505	3.04e-280	769.0	COG1284@1|root,COG1284@2|Bacteria,3WT7X@544448|Tenericutes	544448|Tenericutes	S	Uncharacterized protein conserved in bacteria (DUF2179)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
WP_182078744.1	1006581.GCW_03510	2.45e-77	231.0	COG0335@1|root,COG0335@2|Bacteria,3WTJW@544448|Tenericutes	544448|Tenericutes	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	-	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
WP_182078745.1	708616.MGF_4914	2.89e-160	449.0	COG0336@1|root,COG0336@2|Bacteria,3WT2M@544448|Tenericutes	544448|Tenericutes	J	Belongs to the RNA methyltransferase TrmD family	trmD	-	2.1.1.228	ko:K00554	-	-	R00597	RC00003,RC00334	ko00000,ko01000,ko03016	-	-	-	tRNA_m1G_MT
WP_182078746.1	1006581.GCW_03525	1.59e-86	257.0	COG0203@1|root,COG0203@2|Bacteria,3WTT6@544448|Tenericutes	544448|Tenericutes	J	50S ribosomal protein L17	rplQ	-	-	ko:K02879	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L17
WP_182078747.1	1006581.GCW_03530	2.38e-225	622.0	COG0202@1|root,COG0202@2|Bacteria,3WT0P@544448|Tenericutes	544448|Tenericutes	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoA	-	2.7.7.6	ko:K03040	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_A_CTD,RNA_pol_A_bac,RNA_pol_L
WP_182078748.1	1006581.GCW_03540	3.46e-78	233.0	COG0099@1|root,COG0099@2|Bacteria,3WTJ4@544448|Tenericutes	544448|Tenericutes	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	rpsM	-	-	ko:K02952	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S13
WP_182078749.1	708616.MGF_4959	2.33e-58	181.0	COG0526@1|root,COG0526@2|Bacteria,3WV3W@544448|Tenericutes	544448|Tenericutes	O	Belongs to the thioredoxin family	trxA	-	-	ko:K03671	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	Thioredoxin
WP_182078750.1	708616.MGF_4974	0.0	1310.0	COG0550@1|root,COG0550@2|Bacteria,3WSZC@544448|Tenericutes	544448|Tenericutes	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topA	-	5.99.1.2	ko:K03168	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	Topoisom_bac,Toprim,zf-C4_Topoisom
WP_182078751.1	708616.MGF_4976	1.49e-139	395.0	COG0036@1|root,COG0036@2|Bacteria,3WT4G@544448|Tenericutes	544448|Tenericutes	G	ribulose-phosphate 3-epimerase	rpe	-	5.1.3.1	ko:K01783	ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01529	RC00540	ko00000,ko00001,ko00002,ko01000	-	-	-	Ribul_P_3_epim
